zk_m,zk_quoted_error_m,zk_assigned_error_m,z0_m,z0_quoted_error_m,z0_assigned_error_m,z1_m,z1_quoted_error_m,z1_assigned_error_m,geological_description,number_k_samples,mean_k,k_quoted_error,k_assigned_error,min_k,max_k,k_distribution
205.29,nan,1,203.83999999999997,nan,0.7071067811865476,206.765,nan,0.7071067811865476,nan,nan,5.56,nan,0.2,nan,nan,in_situ_normal
208.24,nan,1,206.765,nan,0.7071067811865476,209.66500000000002,nan,0.7071067811865476,nan,nan,5.44,nan,0.2,nan,nan,in_situ_normal
211.09,nan,1,209.66500000000002,nan,0.7071067811865476,212.635,nan,0.7071067811865476,nan,nan,2.31,nan,0.2,nan,nan,in_situ_normal
214.18,nan,1,212.635,nan,0.7071067811865476,215.935,nan,0.7071067811865476,nan,nan,2.19,nan,0.2,nan,nan,in_situ_normal
217.69,nan,1,215.935,nan,0.7071067811865476,219.29500000000002,nan,0.7071067811865476,nan,nan,2.34,nan,0.2,nan,nan,in_situ_normal
220.9,nan,1,219.29500000000002,nan,0.7071067811865476,222.515,nan,0.7071067811865476,nan,nan,1.94,nan,0.2,nan,nan,in_situ_normal
224.13,nan,1,222.515,nan,0.7071067811865476,225.74,nan,0.7071067811865476,nan,nan,2.19,nan,0.2,nan,nan,in_situ_normal
227.35,nan,1,225.74,nan,0.7071067811865476,228.70999999999998,nan,0.7071067811865476,nan,nan,1.87,nan,0.2,nan,nan,in_situ_normal
230.07,nan,1,228.70999999999998,nan,0.7071067811865476,231.655,nan,0.7071067811865476,nan,nan,3.06,nan,0.2,nan,nan,in_situ_normal
233.24,nan,1,231.655,nan,0.7071067811865476,234.66500000000002,nan,0.7071067811865476,nan,nan,1.23,nan,0.2,nan,nan,in_situ_normal
236.09,nan,1,234.66500000000002,nan,0.7071067811865476,237.595,nan,0.7071067811865476,nan,nan,2.32,nan,0.2,nan,nan,in_situ_normal
