### description, bullard_sense_option, z_top, z_base, R_T_fit_option, q, sigma_q, q_round, sigma_q_round, Q, sigma_Q, Q_round, sigma_Q_round, c, sigma_c, c_round, sigma_c_round, invq, sigma_invq, invc, sigma_invc
### values, upward, 48.150000, 339.160000, T_versus_R, 0.053380, 0.000574, 0.053400, 0.000600, 53.379815, 0.573525, 53.400000, 0.600000, 19.740177, 0.052499, 19.740000, 0.050000, nan, nan, nan, nan
zTk_m,zTk_error_m,T,T_error,R1_downward,sigma_R1_downward
260.27,1,17.32272127922718,0.25,167.45495963476674,6.117457344948729
263.4,1,17.424784896458526,0.25,169.24353106333817,6.208212532473258
266.1,1,17.51281518653574,0.25000000000000006,170.64249479390813,6.264778114629272
269.4,1,17.630720968671174,0.25000000000000006,171.7352100256962,6.3627732841528255
272.03,1,17.725028542392007,0.24999999999999997,173.66903355510797,6.61086366859639
275.09,1,17.836283175844578,0.25,175.40766991874435,6.6680587318847
278.09,1,17.926728134198648,0.25000000000000006,177.27102395601142,6.728292318758369
284.18,1,18.106109122977283,0.24999999999999994,181.20005621407594,6.783192251214777
287.06,1,18.181794812368295,0.25,182.82717485814374,6.828209865367508
290.1,1,18.26916176535615,0.25,184.7884651807244,6.887891329145948
293.49,1,18.36860785060261,0.25,186.7593954132825,7.0090874810601065
297.79,1,18.506569470664566,0.25,188.67903827042537,7.064349852463608
300.12,1,18.57362822993964,0.2500000000000001,190.05773649527742,7.188426259787506
303.18,1,18.664324586339866,0.24999999999999994,191.2768600012535,7.258297199607979
306.39,1,18.767038545478183,0.25000000000000006,192.8818600012535,7.3430434003921805
309.39,1,18.8365639812075,0.25,195.44596256535607,7.434052820017072
312.16,1,18.93752857559929,0.25,196.78412681656383,7.516976083666932
315.19,1,19.027315737407726,0.24999999999999997,198.56647975774027,7.592405806524925
318.18,1,19.114292347427327,0.25,200.07658076784128,7.689705805016005
321.47,1,19.232002328051934,0.25,202.93745033305868,7.743247184985178
327.3,1,19.402541024946416,0.2500000000000001,206.26887890448725,7.780959045802533
330.17,1,19.49563043114345,0.2499999999999999,208.31887890448726,7.829568663173393
333.08,1,19.591730537501753,0.25000000000000006,209.90904283891348,7.890277035183069
336.07,1,19.681394141711326,0.25,211.61761426748492,8.000524223449046
339.16,1,19.771031998362602,0.24999999999999997,212.8341497005558,8.07618760082246
